id,BoroName,NTAName,Bus Route ID,Violation Type,count
80,Bronx,Mount Eden-Claremont (West),BX36,MOBILE BUS LANE,92
80,Bronx,Mount Eden-Claremont (West),BX36,MOBILE DOUBLE PARKED,447
80,Bronx,Mount Eden-Claremont (West),BX41+,MOBILE BUS LANE,11136
80,Bronx,Mount Eden-Claremont (West),BX41+,MOBILE BUS STOP,1968
80,Bronx,Mount Eden-Claremont (West),BX41+,MOBILE DOUBLE PARKED,79
81,Bronx,Yankee Stadium-Macombs Dam Park,BX6+,MOBILE BUS LANE,60
81,Bronx,Yankee Stadium-Macombs Dam Park,BX6+,MOBILE BUS STOP,312
81,Bronx,Yankee Stadium-Macombs Dam Park,BX6+,MOBILE DOUBLE PARKED,19
83,Bronx,University Heights (South)-Morris Heights,BX36,MOBILE BUS LANE,17834
83,Bronx,University Heights (South)-Morris Heights,BX36,MOBILE BUS STOP,4987
83,Bronx,University Heights (South)-Morris Heights,BX36,MOBILE DOUBLE PARKED,11584
84,Bronx,Mount Hope,BX36,MOBILE BUS STOP,12244
84,Bronx,Mount Hope,BX36,MOBILE DOUBLE PARKED,9831
84,Bronx,Mount Hope,BX41+,MOBILE BUS LANE,29557
84,Bronx,Mount Hope,BX41+,MOBILE BUS STOP,1862
84,Bronx,Mount Hope,BX41+,MOBILE DOUBLE PARKED,987
85,Bronx,Fordham Heights,BX12+,MOBILE BUS LANE,21627
85,Bronx,Fordham Heights,BX12+,MOBILE BUS STOP,4946
85,Bronx,Fordham Heights,BX12+,MOBILE DOUBLE PARKED,726
85,Bronx,Fordham Heights,BX41+,MOBILE BUS LANE,10313
85,Bronx,Fordham Heights,BX41+,MOBILE BUS STOP,1532
85,Bronx,Fordham Heights,BX41+,MOBILE DOUBLE PARKED,385
86,Bronx,West Farms,BX19,MOBILE BUS STOP,1372
86,Bronx,West Farms,BX19,MOBILE DOUBLE PARKED,1656
86,Bronx,West Farms,BX36,MOBILE BUS STOP,7358
86,Bronx,West Farms,BX36,MOBILE DOUBLE PARKED,14152
86,Bronx,West Farms,Q44+,MOBILE BUS STOP,1885
86,Bronx,West Farms,Q44+,MOBILE DOUBLE PARKED,416
87,Bronx,Tremont,BX19,MOBILE BUS STOP,5437
87,Bronx,Tremont,BX19,MOBILE DOUBLE PARKED,7626
87,Bronx,Tremont,BX36,MOBILE BUS STOP,10444
87,Bronx,Tremont,BX36,MOBILE DOUBLE PARKED,28114
88,Bronx,Belmont,BX12+,MOBILE BUS LANE,13782
88,Bronx,Belmont,BX12+,MOBILE BUS STOP,2484
88,Bronx,Belmont,BX12+,MOBILE DOUBLE PARKED,23
88,Bronx,Belmont,BX19,MOBILE BUS STOP,2571
88,Bronx,Belmont,BX19,MOBILE DOUBLE PARKED,8665
88,Bronx,Belmont,BX41+,MOBILE BUS LANE,25744
88,Bronx,Belmont,BX41+,MOBILE BUS STOP,3815
88,Bronx,Belmont,BX41+,MOBILE DOUBLE PARKED,843
89,Bronx,University Heights (North)-Fordham,BX12+,MOBILE BUS LANE,44190
89,Bronx,University Heights (North)-Fordham,BX12+,MOBILE BUS STOP,13713
89,Bronx,University Heights (North)-Fordham,BX12+,MOBILE DOUBLE PARKED,8216
89,Bronx,University Heights (North)-Fordham,BX28,MOBILE BUS STOP,183
89,Bronx,University Heights (North)-Fordham,BX28,MOBILE DOUBLE PARKED,1439
9,Brooklyn,Bedford-Stuyvesant (West),ABLE,MOBILE BUS LANE,33
9,Brooklyn,Bedford-Stuyvesant (West),B25,MOBILE BUS STOP,2494
9,Brooklyn,Bedford-Stuyvesant (West),B25,MOBILE DOUBLE PARKED,1214
9,Brooklyn,Bedford-Stuyvesant (West),B26,MOBILE BUS LANE,192
9,Brooklyn,Bedford-Stuyvesant (West),B26,MOBILE BUS STOP,4120
9,Brooklyn,Bedford-Stuyvesant (West),B26,MOBILE DOUBLE PARKED,1175
9,Brooklyn,Bedford-Stuyvesant (West),B44+,MOBILE BUS LANE,10473
9,Brooklyn,Bedford-Stuyvesant (West),B44+,MOBILE BUS STOP,12570
9,Brooklyn,Bedford-Stuyvesant (West),B44+,MOBILE DOUBLE PARKED,4768
9,Brooklyn,Bedford-Stuyvesant (West),B46+,MOBILE BUS LANE,694
90,Bronx,Bedford Park,BX28,MOBILE BUS STOP,4218
90,Bronx,Bedford Park,BX28,MOBILE DOUBLE PARKED,8736
90,Bronx,Bedford Park,BX41+,MOBILE BUS LANE,22965
90,Bronx,Bedford Park,BX41+,MOBILE BUS STOP,2493
90,Bronx,Bedford Park,BX41+,MOBILE DOUBLE PARKED,1645
91,Bronx,Norwood,BX28,MOBILE BUS LANE,323
91,Bronx,Norwood,BX28,MOBILE BUS STOP,11565
91,Bronx,Norwood,BX28,MOBILE DOUBLE PARKED,6446
91,Bronx,Norwood,BX28-BX38,MOBILE BUS LANE,369
91,Bronx,Norwood,BX41+,MOBILE BUS LANE,16530
91,Bronx,Norwood,BX41+,MOBILE BUS STOP,4782
91,Bronx,Norwood,BX41+,MOBILE DOUBLE PARKED,20003
95,Bronx,Soundview-Bruckner-Bronx River,BX36,MOBILE BUS STOP,3801
95,Bronx,Soundview-Bruckner-Bronx River,BX36,MOBILE DOUBLE PARKED,19263
95,Bronx,Soundview-Bruckner-Bronx River,BX5,MOBILE BUS LANE,114
95,Bronx,Soundview-Bruckner-Bronx River,BX5,MOBILE BUS STOP,39
95,Bronx,Soundview-Bruckner-Bronx River,BX5,MOBILE DOUBLE PARKED,64
95,Bronx,Soundview-Bruckner-Bronx River,Q44+,MOBILE BUS STOP,1353
95,Bronx,Soundview-Bruckner-Bronx River,Q44+,MOBILE DOUBLE PARKED,953
96,Bronx,Soundview-Clason Point,BX36,MOBILE BUS LANE,3828
96,Bronx,Soundview-Clason Point,BX36,MOBILE BUS STOP,1211
96,Bronx,Soundview-Clason Point,BX36,MOBILE DOUBLE PARKED,12494
96,Bronx,Soundview-Clason Point,BX5,MOBILE BUS LANE,481
96,Bronx,Soundview-Clason Point,BX5,MOBILE BUS STOP,85
96,Bronx,Soundview-Clason Point,BX5,MOBILE DOUBLE PARKED,27
97,Bronx,Castle Hill-Unionport,BX36,MOBILE BUS STOP,2075
97,Bronx,Castle Hill-Unionport,BX36,MOBILE DOUBLE PARKED,18095
97,Bronx,Castle Hill-Unionport,BX5,MOBILE BUS STOP,212
97,Bronx,Castle Hill-Unionport,BX5,MOBILE DOUBLE PARKED,22
97,Bronx,Castle Hill-Unionport,Q44+,MOBILE BUS STOP,5546
97,Bronx,Castle Hill-Unionport,Q44+,MOBILE DOUBLE PARKED,10896
98,Bronx,Parkchester,BX36,MOBILE BUS STOP,2166
98,Bronx,Parkchester,BX36,MOBILE DOUBLE PARKED,12730
98,Bronx,Parkchester,Q44+,MOBILE BUS STOP,148
98,Bronx,Parkchester,Q44+,MOBILE DOUBLE PARKED,551
99,Bronx,Soundview Park,BX5,MOBILE BUS LANE,1
